courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
116191217,1,2100076410995214307,121.707485,39.268300,DELIVERY,1583400450.013546
10021791,3,2100076382377444501,121.447565,39.220603,PICKUP,1583382638.863654
10021791,7,2100076426745251205,121.446515,39.206036,PICKUP,1583405959.613594
102505842,1,2100076423244809794,121.616741,39.182375,PICKUP,1583404963.071118
10770945,1,2100076388599891225,121.429537,39.199443,PICKUP,1583384122.013924
124686817,1,2100076405859550322,121.567409,39.154688,PICKUP,1583396335.160609
101147106,1,2100076391952647764,121.444349,39.185626,PICKUP,1583387033.636618
101147106,3,2100076419771533055,121.438668,39.186492,PICKUP,1583403506.056980
114286177,1,2100076387541944035,121.572812,39.084448,PICKUP,1583384827.269430
114286177,5,2100076426321856426,121.563304,39.099516,PICKUP,1583405989.089718
10762615,1,2100076366099547940,121.591812,39.147818,PICKUP,1583383303.064167
111358546,1,2100076384686474520,121.610044,39.133121,PICKUP,1583382582.217817
10591853,1,2100076383618204766,121.428629,39.196392,DELIVERY,1583382512.697941
100240426,3,2100076425982183193,121.446524,38.940635,PICKUP,1583405128.309994
10712195,5,2100076427488790094,121.544513,39.182987,PICKUP,1583406644.739767
117070713,1,2100076352120260289,121.647613,39.181447,PICKUP,1583371522.610900
111124922,1,2100076373582054623,121.573838,39.191933,PICKUP,1583380536.725860
106834122,1,2100076383348524611,121.602608,39.118586,DELIVERY,1583383799.770835
106834122,3,2100076415280449147,121.567380,39.111157,PICKUP,1583402032.038189
10757702,1,2100076382730192638,121.515879,39.137992,PICKUP,1583382468.873831
124928417,1,2100076371837158621,121.531841,39.083179,DELIVERY,1583380027.196011
124928417,5,2100076375374399337,121.529805,39.079837,PICKUP,1583407005.002645
113666801,1,2100076389740054273,121.451436,39.185527,PICKUP,1583385005.091641
113666801,3,2100076406845998599,121.461909,39.176152,PICKUP,1583402564.839221
118794633,5,2100076423221773642,121.559453,39.179871,PICKUP,1583405304.862286
110812290,3,2100076368629696061,121.538511,39.282350,PICKUP,1583378652.956746
121187857,3,2100076401746347733,121.503363,39.198356,PICKUP,1583393274.988565
113977305,1,2100076366826866555,121.520879,39.208637,PICKUP,1583378720.910841
117160881,3,2100076367245149815,121.546624,39.084694,PICKUP,1583377930.011442
117160881,7,2100076420394812855,121.535455,39.076066,PICKUP,1583404390.960273
111269722,1,2100076373345502845,121.478838,39.199795,PICKUP,1583379951.255439
117049569,1,2100076378983761453,121.224824,39.123963,PICKUP,1583382128.464592
107647570,5,2100076432645391580,121.599717,39.137375,PICKUP,1583408369.033510
10038661,1,2100076380099708827,121.433810,39.263970,DELIVERY,1583382673.128937
10350067,1,2100076382003430431,121.436912,39.169732,PICKUP,1583381893.324289
123763529,3,2100076416782206022,121.552766,39.177944,PICKUP,1583401689.070313
103493258,1,2100076383934547386,121.484701,39.071691,PICKUP,1583383196.468419
124981409,1,2100076383054431703,121.526332,39.279847,PICKUP,1583382616.591466
116706233,1,2100076360125580690,121.531713,39.250756,PICKUP,1583377596.734355
10663375,1,2100076385630291020,121.409848,39.370140,PICKUP,1583383685.204559
10663375,3,2100076402655234034,121.408237,39.369068,DELIVERY,1583395062.547052
10354617,1,2100076366103152241,121.557537,39.178972,PICKUP,1583377658.684583
10354617,7,2100076435735381852,121.558947,39.174610,PICKUP,1583411091.320351
100170616,1,2100076361589720248,121.472480,39.199449,PICKUP,1583377669.311899
112022106,1,2100076427642734020,121.571451,39.141329,PICKUP,1583406531.172257
119500977,1,2100076417303807288,121.577190,39.176719,PICKUP,1583402746.215940
10415210,1,2100076421906105609,121.530641,39.117114,DELIVERY,1583404420.604640
10294613,1,2100076368219768089,121.425409,39.196551,DELIVERY,1583379578.547924
111069178,1,2100076383147329497,121.529793,39.163162,PICKUP,1583382273.723315
117026577,1,2100076384174049190,121.555054,39.193762,PICKUP,1583383670.125090
112480378,1,2100076353348929280,121.494113,39.195476,PICKUP,1583379267.177857
112480378,5,2100076410897696174,121.494436,39.198335,PICKUP,1583399916.589787
118665761,1,2100076369644423106,121.767604,39.106049,PICKUP,1583379868.580221
10063192,1,2100076377698239638,121.472019,39.076485,PICKUP,1583381762.934468
10063192,3,2100076415881249918,121.483829,39.067200,PICKUP,1583402724.781633
101166018,3,2100076421087790285,121.479767,39.064280,PICKUP,1583404037.804009
10007871,1,2100076377947145347,121.626569,39.141100,PICKUP,1583381488.280317
118795769,1,2100076366966850709,121.564208,39.187632,PICKUP,1583378282.129657
118795769,7,2100076428674893511,121.557461,39.183147,PICKUP,1583406832.118008
114797801,3,2100076406660466051,121.445495,38.981562,PICKUP,1583396746.276750
114797801,5,2100076421989860400,121.443035,38.997057,DELIVERY,1583404195.002453
10803665,1,2100076375215801821,121.457500,39.141169,PICKUP,1583380754.558512
10803665,3,2100076397378143838,121.487920,39.128844,PICKUP,1583391721.219010
113440065,1,2100076381771826593,121.547977,39.149480,PICKUP,1583382158.176582
118798041,1,2100076354593424914,121.486629,39.140800,PICKUP,1583370756.776314
118778673,3,2100076385642185951,121.560709,39.190138,DELIVERY,1583383336.050408
10699173,1,2100076376475567786,121.574459,39.120393,PICKUP,1583380533.433918
115619153,3,2100076416434177477,121.411069,39.100983,PICKUP,1583402429.286183
115002465,1,2100076372211565796,121.590408,39.109658,PICKUP,1583379645.783474
118691289,5,2100076425527395466,121.412514,39.178211,PICKUP,1583405611.212690
120171578,3,2100076421239833769,121.486759,39.199820,PICKUP,1583405071.218604
10515576,1,2100076380320433862,121.621241,39.133963,PICKUP,1583381758.928934
10515576,5,2100076415064639140,121.611116,39.133356,PICKUP,1583401798.469739
10515576,7,2100076430604076535,121.626774,39.134212,PICKUP,1583407527.141413
118841633,1,2100076383107646614,121.479640,39.073808,PICKUP,1583383318.131608
118841633,3,2100076415104026405,121.484034,39.052839,PICKUP,1583401695.437174
10306647,1,2100076384205997771,121.534506,39.083535,DELIVERY,1583383842.672698
100147671,1,2100076370545542581,121.428382,39.196082,PICKUP,1583378575.964026
117108873,3,2100076421951784634,121.540214,39.128351,PICKUP,1583405503.720311
10290949,1,2100076383654970484,121.399105,39.174990,PICKUP,1583383097.093354
116024137,1,2100076371178161277,121.773939,39.107798,DELIVERY,1583380214.619741
117015113,1,2100076372545046046,121.286026,39.141224,PICKUP,1583379597.061148
107130514,1,2100076381645014142,121.215079,39.107446,PICKUP,1583382630.953063
107130514,5,2100076412787754791,121.223507,39.129305,PICKUP,1583399817.599249
120561993,1,2100076369922098225,121.527545,39.268601,DELIVERY,1583379227.898121
120561993,3,2100076405273003074,121.530774,39.269560,PICKUP,1583395287.848388
120561993,7,2100076424793424962,121.550963,39.263648,PICKUP,1583404917.070912
120561993,9,2100076434336351385,121.533379,39.279743,PICKUP,1583410310.355426
118797201,3,2100076414900962915,121.498828,39.107661,PICKUP,1583401370.932655
118200593,1,2100076381730670272,121.538431,39.167243,PICKUP,1583381755.396756
103502002,1,2100076373947745701,121.435921,38.941540,PICKUP,1583379776.419321
106973146,5,2100076410946258294,121.589040,39.129589,DELIVERY,1583399633.398189
10499607,1,2100076374118073834,121.557554,39.171032,PICKUP,1583379961.875421
118690377,1,2100076388196779339,121.707450,39.267761,PICKUP,1583385717.573172
118690377,3,2100076428613158184,121.707669,39.266785,DELIVERY,1583407029.656415
114323969,1,2100076373189232246,121.526827,39.275989,PICKUP,1583379376.260437
117428305,1,2100076419782444092,121.522061,39.278897,PICKUP,1583403794.692949
108061506,1,2100076373935391990,121.446152,39.299182,DELIVERY,1583381779.201767
108061506,3,2100076400852862285,121.446287,39.297636,PICKUP,1583392408.844519
120601473,1,2100076379782022914,121.478696,39.205793,PICKUP,1583381444.415033
10386183,1,2100076410283951132,121.478683,39.175769,PICKUP,1583399565.192318
117056905,1,2100076390943196565,121.466345,39.183333,PICKUP,1583384867.614075
117056905,3,2100076404190839882,121.483700,39.175925,PICKUP,1583396751.476317
112027066,1,2100076381173482579,121.347517,39.419103,DELIVERY,1583382958.644201
10664338,1,2100076374408103528,121.843074,39.161831,PICKUP,1583380107.945941
124267545,1,2100076389701486233,121.499761,39.066864,DELIVERY,1583385077.098534
124267545,3,2100076425737733339,121.500718,39.059779,PICKUP,1583405244.814104
10671986,3,2100076367933179401,121.378818,39.142210,PICKUP,1583378293.464633
10671986,9,2100076412456535513,121.372842,39.135300,PICKUP,1583399627.362507
10671986,11,2100076423166166439,121.360405,39.164626,PICKUP,1583404523.377574
109539178,1,2100076379800831028,121.520709,39.177069,PICKUP,1583381731.089313
118800849,1,2100076364937496565,121.479721,39.117593,PICKUP,1583380049.080543
10781084,5,2100076426414392543,121.398660,39.082595,PICKUP,1583405506.779472
10700099,1,2100076374421210135,121.585701,39.126359,PICKUP,1583380143.548340
105641514,1,2100076392385086601,121.452062,39.209702,PICKUP,1583388397.216617
10667763,1,2100076421348197688,121.466585,39.095067,PICKUP,1583403670.593292
10155815,1,2100076399560787758,121.513161,39.220495,PICKUP,1583392237.512134
10155815,5,2100076423847052774,121.508076,39.216471,PICKUP,1583405032.911669
10542153,1,2100076394392782484,121.570875,39.132936,PICKUP,1583389714.901478
10303432,1,2100076423372605173,121.434747,39.187772,PICKUP,1583403814.253045
101266154,1,2100076393131705344,121.329206,39.125870,PICKUP,1583386107.211699
101266154,3,2100076408263050821,121.374100,39.135456,PICKUP,1583397550.940407
118266025,1,2100076372051527011,121.690223,39.125355,PICKUP,1583380219.617592
118266025,3,2100076422420595857,121.690488,39.126892,PICKUP,1583404320.869792
123679329,1,2100076411432404098,121.568492,39.149575,PICKUP,1583400067.539645
123679329,3,2100076429646857423,121.574818,39.151810,PICKUP,1583407006.428244
125996858,1,2100076384803588025,121.429557,39.203049,PICKUP,1583383328.187708
113067034,1,2100076367485863891,121.712461,39.143125,PICKUP,1583378531.297072
113067034,9,2100076422922667463,121.714633,39.141323,PICKUP,1583404836.244485
10293468,1,2100076388920067553,121.752455,39.142726,PICKUP,1583384690.395230
117024545,1,2100076380607153542,121.424669,39.246808,PICKUP,1583381792.881576
124274137,1,2100076370894030434,121.557518,39.178856,PICKUP,1583378765.455040
10650683,1,2100076375065429654,121.530026,39.201428,PICKUP,1583380660.009191
10650683,3,2100076408516937186,121.533728,39.201889,PICKUP,1583398785.684415
10650683,5,2100076421706974870,121.537824,39.194359,DELIVERY,1583403870.053443
113419889,3,2100076424300201754,121.595703,39.194913,PICKUP,1583405373.851934
118781361,1,2100076366010877945,121.472136,39.291147,PICKUP,1583378007.498501
118789929,1,2100076416310347509,121.487096,39.130341,PICKUP,1583402381.749745
10100267,1,2100076376792663545,121.384268,39.261306,DELIVERY,1583381956.691385
10361752,1,2100076361716238289,121.305452,39.128773,PICKUP,1583377413.735109
10361752,5,2100076425396258615,121.324979,39.125337,PICKUP,1583405167.416890
121658489,1,2100076418994341002,121.546792,39.207950,PICKUP,1583405357.630958
10258665,1,2100076381498345191,121.507453,39.217729,DELIVERY,1583382311.353939
118808889,1,2100076395126129846,121.528144,39.276834,DELIVERY,1583388094.130077
111811122,1,2100076375423550874,121.602623,39.195953,PICKUP,1583380877.767470
102938282,1,2100076386255701197,121.449479,39.300837,DELIVERY,1583384570.196809
102938282,5,2100076425895609614,121.445269,39.303361,PICKUP,1583405691.640697
10678111,1,2100076381151135560,121.460771,39.120861,PICKUP,1583382219.017753
10678111,3,2100076412426225060,121.486897,39.129732,PICKUP,1583400834.869269
120948521,1,2100076385339672475,121.580368,39.224211,PICKUP,1583383598.850142
120948521,3,2100076421150344676,121.586022,39.201616,PICKUP,1583403542.342983
106503746,1,2100076398210156533,121.408052,39.162467,PICKUP,1583390531.659965
10459881,1,2100076376580261581,121.755118,39.114288,DELIVERY,1583381274.378227
10478035,1,2100076353690961621,121.503011,39.198191,PICKUP,1583370350.018137
110997610,1,2100076398390380280,121.601878,39.137412,DELIVERY,1583391916.498996
102437106,1,2100076388746397583,121.603942,39.133489,PICKUP,1583384552.624546
102437106,5,2100076411314046279,121.597825,39.134946,PICKUP,1583400537.645439
111995434,1,2100076363727471691,121.225779,39.108228,PICKUP,1583377382.328534
111995434,3,2100076383824971746,121.224246,39.123752,PICKUP,1583382967.139655
111995434,7,2100076408110090026,121.224323,39.124599,PICKUP,1583398288.421148
10703085,1,2100076373847377793,121.466055,39.209987,PICKUP,1583380118.748839
118789185,3,2100076373060716252,121.477081,39.153282,PICKUP,1583380805.574618
118789185,9,2100076421208409802,121.487366,39.129464,PICKUP,1583405264.538832
117025201,1,2100076373128283282,121.593706,39.216453,PICKUP,1583380560.798359
110512450,1,2100076376195958051,121.556974,39.022758,PICKUP,1583380541.814596
110512450,5,2100076401062315930,121.571739,39.023552,PICKUP,1583392648.045708
110512450,9,2100076423548601635,121.568143,39.035676,PICKUP,1583404444.972550
110373306,1,2100076405163984721,121.359890,39.183858,PICKUP,1583397429.456609
10278503,3,2100076397315557194,121.630283,39.145852,PICKUP,1583390595.473431
103216602,1,2100076371412912087,121.758280,39.347723,PICKUP,1583379914.590015
103328290,1,2100076379588626430,121.221704,39.128405,PICKUP,1583381693.932066
101269810,1,2100076379959297159,121.536468,39.115168,PICKUP,1583381944.621424
117054313,1,2100076375642604981,121.429624,39.203036,PICKUP,1583380386.098306
120508210,1,2100076427238999559,121.804293,39.133440,DELIVERY,1583406090.096138
10319201,1,2100076378802685463,121.753180,39.114829,DELIVERY,1583381747.443177
10319201,3,2100076397338723993,121.754115,39.110571,PICKUP,1583390796.468901
10319201,5,2100076426648126799,121.756270,39.110520,PICKUP,1583404993.534512
10319201,7,2100076434697946453,121.756228,39.110563,DELIVERY,1583412503.493376
118791265,1,2100076371193922964,121.422978,39.151687,PICKUP,1583379144.425910
118791265,3,2100076415405327764,121.423123,39.151446,PICKUP,1583400528.912592
118791265,5,2100076425572091284,121.420073,39.160954,PICKUP,1583404638.238022
10392466,1,2100076363219600870,121.483640,39.165678,DELIVERY,1583377895.839038
119340785,3,2100076422646826467,121.593142,39.111412,PICKUP,1583404090.291057
10194017,1,2100076357223253591,121.466493,39.159294,PICKUP,1583375182.518780
10194017,3,2100076408975493106,121.478381,39.152682,PICKUP,1583398586.712183
112912010,1,2100076420339697603,121.616744,39.182315,PICKUP,1583402667.022617
122106617,1,2100076368959014704,121.466924,39.227572,PICKUP,1583378479.199280
10329228,1,2100076381365601503,121.543877,39.194845,PICKUP,1583381909.246718
10329228,3,2100076427678942357,121.560932,39.181460,PICKUP,1583406513.719142
117150249,3,2100076422973785174,121.526797,39.278654,PICKUP,1583403940.382781
102106834,1,2100076373759559045,121.531838,39.175295,DELIVERY,1583380551.768051
102106834,5,2100076423004522294,121.493036,39.185339,PICKUP,1583403927.282941
111025498,1,2100076391838844510,121.596148,39.211381,PICKUP,1583385668.026410
10576831,1,2100076374936880460,121.545874,39.218634,DELIVERY,1583381563.093929
121788009,1,2100076349820405650,121.530313,39.063844,PICKUP,1583374707.246370
121788009,3,2100076380738750008,121.527414,39.063511,DELIVERY,1583382520.633316
121788009,5,2100076419407971691,121.528131,39.063599,PICKUP,1583402993.873473
103040946,1,2100076361402385508,121.485972,39.155454,PICKUP,1583376244.437579
117042865,1,2100076417203275457,121.223460,39.150494,PICKUP,1583402542.042776
102358466,3,2100076414802003205,121.541797,39.063760,PICKUP,1583400870.107277
113186569,1,2100076378618823763,121.353047,39.438647,PICKUP,1583381764.687690
10799255,1,2100076386154907443,121.599196,39.218625,PICKUP,1583384955.672892
10799255,3,2100076421539334062,121.597271,39.213244,DELIVERY,1583405165.945891
10392454,1,2100076375668819189,121.483260,39.150278,PICKUP,1583380883.589213
111193122,1,2100076351805359816,121.445721,39.210599,PICKUP,1583369867.518514
111193122,3,2100076366758118885,121.456460,39.210794,PICKUP,1583378182.668419
111193122,7,2100076409434113847,121.453143,39.210493,PICKUP,1583398738.636243
116502929,1,2100076384804668877,121.455811,39.286149,PICKUP,1583384509.231627
121123553,1,2100076421161289144,121.484435,39.064275,PICKUP,1583403311.445575
123948441,3,2100076401785210654,121.534389,39.063841,PICKUP,1583393452.874236
10548486,1,2100076396775179968,121.535373,39.157310,PICKUP,1583388753.555294
10671039,1,2100076373731509568,121.430201,39.198690,PICKUP,1583380631.212171
116872833,1,2100076386135148174,121.655743,39.252786,PICKUP,1583384435.811985
101419538,3,2100076416004982368,121.607414,39.133245,PICKUP,1583402660.783805
101419538,5,2100076431674934775,121.623261,39.133794,DELIVERY,1583408652.348589
118804441,1,2100076365262816574,121.532385,39.251176,PICKUP,1583377853.187317
118804441,5,2100076430247789604,121.532329,39.251096,PICKUP,1583407187.054759
10102738,1,2100076375116874878,121.221563,39.128142,PICKUP,1583379999.055554
10102738,3,2100076394678290215,121.236133,39.122777,PICKUP,1583387717.474328
118206785,1,2100076371839551022,121.449257,39.215850,PICKUP,1583380266.475875
121957913,1,2100076358468273877,121.502967,39.198363,DELIVERY,1583375465.121615
121957913,3,2100076395167254229,121.503153,39.198242,PICKUP,1583388418.065340
10626566,1,2100076386318910781,121.452049,39.220065,DELIVERY,1583383322.858967
106205842,1,2100076359445054960,121.403148,39.052649,DELIVERY,1583376744.310203
106205842,3,2100076397711853040,121.402969,39.052843,DELIVERY,1583391351.463855
114595465,1,2100076384391923700,121.567926,39.178638,PICKUP,1583382381.113538
10298963,1,2100076364642354780,121.532127,39.250682,DELIVERY,1583379199.821273
10298963,5,2100076422582699929,121.531698,39.250752,PICKUP,1583404674.667295
121955505,1,2100076388551919435,121.438903,39.184738,DELIVERY,1583383799.635374
121955505,3,2100076427035903558,121.436163,39.178210,PICKUP,1583406148.993025
119535041,1,2100076363065886662,121.283269,38.940851,DELIVERY,1583381485.749373
118808025,1,2100076367771895243,121.486873,39.128383,DELIVERY,1583381231.409038
10627115,1,2100076361458714248,121.582587,39.140255,DELIVERY,1583377109.147113
10627115,3,2100076419057058985,121.604417,39.129121,PICKUP,1583402405.054846
10194307,1,2100076395378673532,121.595176,39.215839,PICKUP,1583389603.820834
10194307,5,2100076423544145476,121.593738,39.222350,PICKUP,1583404990.659140
118814697,1,2100076381488940698,121.690592,39.126044,PICKUP,1583382557.689874
10457899,1,2100076401729079212,121.743316,39.535377,PICKUP,1583392559.937142
118427817,1,2100076355146713086,121.540784,39.211695,PICKUP,1583369246.095258
10573369,1,2100076385010517589,121.417881,39.210050,PICKUP,1583382582.009212
114674785,1,2100076379847132928,121.714146,39.150098,PICKUP,1583381959.741560
114674785,3,2100076396511921854,121.712665,39.143104,PICKUP,1583388869.587471
100122337,1,2100076373515011970,121.581655,39.219705,PICKUP,1583380564.989240
120270738,1,2100076381617095926,121.608185,39.133198,PICKUP,1583382951.946125
114634969,1,2100076372244137353,121.567267,39.134180,PICKUP,1583380274.047317
114634969,3,2100076423265420427,121.553826,39.141278,PICKUP,1583404765.630839
115598089,1,2100076383205819899,121.445526,39.140700,DELIVERY,1583383100.947407
115598089,3,2100076417914472179,121.452471,39.127908,PICKUP,1583404964.137595
10518924,5,2100076414487103215,121.467864,39.078564,PICKUP,1583400390.832498
114811105,3,2100076427771741596,121.428967,39.062145,DELIVERY,1583407916.143212
118811881,1,2100076376348329554,121.424923,39.102774,DELIVERY,1583381808.671201
118811881,3,2100076415427282829,121.437387,39.101927,PICKUP,1583401563.007446
10328045,1,2100076356606559957,121.503214,39.198209,DELIVERY,1583373984.342613
10328045,3,2100076385341441749,121.503186,39.198326,PICKUP,1583383443.425891
10328045,5,2100076407286105813,121.503429,39.198513,PICKUP,1583397872.201520
10328045,7,2100076432180807381,121.503406,39.198267,PICKUP,1583409819.221666
103258066,1,2100076420287268590,121.437685,39.198995,PICKUP,1583403909.108780
118970329,3,2100076418839971391,122.235896,39.371801,DELIVERY,1583403700.158984
115867977,1,2100076408698700941,121.456398,39.307954,PICKUP,1583397254.001613
115867977,3,2100076425995945335,121.473031,39.289994,PICKUP,1583405774.390458
10566682,1,2100076369833658201,121.479024,39.199823,PICKUP,1583379277.799123
10593238,1,2100076367130232388,121.377869,39.119470,PICKUP,1583378452.445379
10593238,5,2100076427804312782,121.373008,39.138114,PICKUP,1583407254.213380
10660150,1,2100076389148853972,121.608729,39.198259,DELIVERY,1583386114.240670
10330725,3,2100076415678776754,121.470976,39.298432,PICKUP,1583402248.185945
10724729,1,2100076378937460524,121.429898,39.051872,DELIVERY,1583382120.522294
10183941,1,2100076374564177394,121.590075,39.118336,PICKUP,1583381276.180571
119149921,1,2100076383480416065,121.581052,39.212580,PICKUP,1583383079.513071
118792841,1,2100076375310796664,121.513884,39.220567,PICKUP,1583381005.343647
118792841,5,2100076427865753100,121.515299,39.222905,PICKUP,1583406102.320141
121778417,3,2100076422136038541,121.476333,39.299171,PICKUP,1583404263.122314
120448506,1,2100076383115248952,121.580863,39.214130,PICKUP,1583383427.488137
10289729,1,2100076393651832477,121.453697,39.131865,PICKUP,1583388384.270867
100023698,3,2100076419280864846,121.374282,39.135446,PICKUP,1583403576.865317
10747277,1,2100076395995989276,121.568294,39.168872,DELIVERY,1583391705.645028
120558729,1,2100076396739626761,121.564370,39.122663,PICKUP,1583389314.158236
120558729,3,2100076413020112649,121.574084,39.129826,PICKUP,1583401332.266454
10617582,1,2100076379165230839,121.764619,39.346329,PICKUP,1583381715.675402
117068537,7,2100076390135268859,121.960975,39.591951,PICKUP,1583385790.964453
118805001,3,2100076431629157497,121.383422,39.161648,DELIVERY,1583413692.559109
10081729,3,2100076359116883693,121.530381,39.149828,PICKUP,1583379103.707541
10081729,5,2100076414594647789,121.548544,39.151720,PICKUP,1583401552.921340
118787761,3,2100076414962632698,121.532577,39.250800,DELIVERY,1583402388.055751
118066377,1,2100076378936444574,121.767771,39.125566,PICKUP,1583382267.843952
10775373,3,2100076391866631933,121.557460,39.178785,PICKUP,1583385656.724010
116288617,1,2100076374110274708,121.618476,39.085497,PICKUP,1583379899.320215
116288617,3,2100076414812030439,121.618437,39.079035,PICKUP,1583401948.223946
118792033,1,2100076391996098007,121.527649,39.276902,DELIVERY,1583387762.052697
118792033,3,2100076413010281482,121.528106,39.277014,PICKUP,1583401250.829422
118792033,5,2100076433548772418,121.542559,39.285911,PICKUP,1583409202.002765
103384498,1,2100076385861895877,121.401724,39.167052,PICKUP,1583384003.921099
103384498,3,2100076412266022852,121.400904,39.176183,PICKUP,1583400885.273417
122060865,1,2100076376822187432,121.660423,39.171035,PICKUP,1583381064.728007
117073817,1,2100076413856482775,121.958843,39.592868,PICKUP,1583400722.022433
110622026,3,2100076431574140090,121.557836,39.157572,PICKUP,1583408660.631944
118661681,1,2100076372351616566,121.593367,39.111823,DELIVERY,1583381514.614890
118661681,3,2100076424282178617,121.593554,39.112078,DELIVERY,1583404743.065322
110943594,1,2100076421458789377,121.552478,39.142317,PICKUP,1583405096.055396
10527162,1,2100076427917394945,121.621851,39.191391,PICKUP,1583408481.351643
10012191,1,2100076357300455113,121.537376,39.200840,PICKUP,1583377920.893332
10012191,5,2100076401477879289,121.525699,39.201178,PICKUP,1583393244.544943
10012191,7,2100076421306058088,121.528575,39.201219,PICKUP,1583404019.256914
117464353,1,2100076377789728440,121.636812,39.012548,DELIVERY,1583382024.282717
117464353,5,2100076422006310715,121.613014,39.016040,PICKUP,1583404268.055376
102693874,1,2100076386815510374,121.597403,39.217530,DELIVERY,1583384520.586606
10574465,1,2100076371390629084,121.552530,39.185263,PICKUP,1583379356.902697
118805233,1,2100076393049392501,121.587402,39.125027,PICKUP,1583387150.103409
106359898,1,2100076369824351982,121.414523,39.273323,PICKUP,1583379421.194798
106359898,5,2100076428356978269,121.426418,39.245639,PICKUP,1583407314.589909
10043299,1,2100076383028970924,121.599416,39.207705,DELIVERY,1583383624.222969
119543617,1,2100076440347116666,121.478103,39.101088,DELIVERY,1583417271.929025
10840157,1,2100076350216046204,121.428820,39.197697,DELIVERY,1583374620.791903
119346545,3,2100076409470911950,122.224479,39.363100,PICKUP,1583399220.422632
118891361,1,2100076381156771221,121.493727,39.169300,PICKUP,1583382882.665726
118702473,1,2100076366605583493,121.468808,39.171031,PICKUP,1583378229.873828
118702473,3,2100076387969304564,121.468682,39.171058,PICKUP,1583384432.949972
118702473,5,2100076417278444618,121.469516,39.170771,PICKUP,1583403215.681872
101958914,1,2100076392111048110,121.377043,39.146612,PICKUP,1583386557.359260
101958914,3,2100076427829773408,121.373075,39.144022,PICKUP,1583407189.490797
109511434,1,2100076382653253161,121.548911,39.122736,PICKUP,1583382111.576703
118666249,1,2100076378969539989,121.771773,39.106114,DELIVERY,1583382496.235535
10135747,1,2100076378861045200,121.529914,39.158173,DELIVERY,1583381878.187824
10305435,1,2100076425740814062,121.555628,39.088375,PICKUP,1583405526.185477
103155394,1,2100076382095049863,121.459427,39.235008,DELIVERY,1583382152.699536
