courier_id,level,speed,max_load
10779201,3,5.992393917204818,8
118924601,2,5.822977974583787,11
122157481,1,4.43756908047453,7
10075573,2,5.849495783534972,9
103190418,3,5.860568122567718,7
111358546,3,5.842928438968804,10
122420209,2,5.839042263909687,5
10271563,2,4.917769531416085,2
102895674,3,6.048157908015163,11
113600721,3,6.471411548953889,10
123510313,3,5.173913987479071,8
101147106,3,5.585161542907249,8
10515576,1,5.481744165758278,5
107476610,2,5.851230658982848,10
10781084,3,5.583082143229692,10
111069178,1,5.297713536341989,3
117067361,3,6.025946812490497,8
117108625,3,5.592856037593431,9
10416004,3,5.724930876761509,8
113736177,3,5.851416597577555,11
118333873,3,6.345342044654632,9
118981753,3,5.87533965808247,10
119684969,2,5.925051754531943,6
101166018,3,4.9655986842692075,9
10321101,3,5.107007808097471,11
10487413,2,5.832139705079848,6
106246218,3,6.2580688508569216,11
118200593,1,5.650517049578886,6
118644385,3,4.593924794077582,11
10319692,3,5.905859639475254,9
10826864,2,5.456365539488168,8
111269722,3,5.431307928694708,10
118661681,3,6.028755809259942,10
118820073,0,5.938415943207655,7
120508210,1,5.977041856912581,4
10354617,2,5.9979355760132345,5
10813091,1,6.407940126187566,8
114595425,3,5.522846207863122,7
116933745,2,5.817695325936284,7
100177162,2,5.48803842174319,5
10392466,3,4.847052937825449,9
10614152,3,5.328258022835899,10
116642425,3,5.247047552418756,12
118665761,3,5.794432761301419,9
122220553,3,5.289767353606597,9
125892122,2,5.7623559264873645,6
10067592,3,5.615297976374975,6
10194640,3,5.7537121608604265,10
10368535,3,4.252316116511247,11
10536439,3,5.6455693020108075,8
10542498,3,5.375391583900994,11
10783757,3,5.375068573605718,7
118310905,3,5.649963715647812,11
120558729,3,5.591735102643617,11
124973465,3,5.648721559042948,10
10248665,3,5.861108635192922,9
10772321,3,5.276459404135816,7
118792033,3,6.09720079404739,9
125157297,3,6.004064358897852,6
100166169,3,5.367116182009166,10
10304094,2,5.419915419747913,5
117070033,3,5.824727976098371,7
118804241,2,5.675204097389632,8
118924545,3,6.005799279561853,11
120550817,3,5.4947515652307315,11
103135370,2,5.425353216999065,6
10338045,3,5.7439541045539295,6
117672177,3,6.067893777622795,10
10601332,2,5.398523493369493,7
10671039,3,6.157635183782644,12
10763831,3,5.7029913791714435,7
110373306,3,5.578648630945331,8
118793961,2,5.664929025071112,7
10591853,3,5.716406356011518,9
113396953,3,5.5980898933107035,8
115753185,3,6.122838878740754,9
122161113,2,5.493847926895141,7
10545647,2,4.914865324314315,10
118819825,3,5.717416399779606,7
124753497,2,5.771655623269859,2
