courier_id,wave_index,tracking_id,weather_grade,pick_lng,pick_lat,deliver_lng,deliver_lat,create_time,confirm_time,assigned_time,promise_deliver_time,estimate_pick_time,aoi_id,shop_id
10012508,1,2100076379375208345,正常天气,121.52286,39.28612,121.522524,39.290011,1583380189,1583380193,1583380385,1583381989,1583380913,09151fae518fbf4909da98373024bd92,a2dabad4c84d8f9f61d9001e0979eece
10012508,1,2100076381355377872,正常天气,121.526114,39.292882,121.524284,39.289861,1583380502,1583380504,1583380686,1583382302,1583381284,09151fae518fbf4909da98373024bd92,f80344070cf437ac88121d09d6266b90
10012508,1,2100076382318691412,正常天气,121.522544,39.292503,121.544314,39.286171,1583381009,1583381010,1583381105,1583384549,1583382630,4cc08357a7665b7d8c03d07bb7e1e050,db93f7c9e579b53890e79fc5071f32f2
10012508,1,2100076379679327867,正常天气,121.522544,39.292503,121.542274,39.290701,1583381116,1583381127,1583381166,1583384356,1583382027,ceefcea269c7690254a48ad35123b01a,6f5002b6a0541de8c68b760c17d9b4ab
10012508,1,2100076381787489364,正常天气,121.522544,39.292503,121.524864,39.294821,1583381196,1583381198,1583381225,1583383956,1583382758,e9aa84196fa1300e2d1db6d179bd440d,db93f7c9e579b53890e79fc5071f32f2
100147671,1,2100076366520255925,正常天气,121.428403,39.196135,121.440164,39.206591,1583377442,1583377442,1583377494,1583379602,1583378042,4376585d43c11973db9105418d0afe26,dba61f68d48c3255dd915d591782551f
100147671,1,2100076368372270430,正常天气,121.428534,39.196081,121.438554,39.205681,1583377901,1583377901,1583377915,1583379941,1583378561,842e21fd5da3b9c439706c58d025a311,a3bec6ef7363634aab0d0f7b1721da06
100147671,1,2100076370545542581,正常天气,121.428403,39.196135,121.447404,39.204741,1583378248,1583378249,1583378275,1583380888,1583378969,d384fe31d68a42c18adffd904cd0d7c8,dba61f68d48c3255dd915d591782551f
100166169,1,2100076364193531567,正常天气,121.558064,39.158081,121.555724,39.158731,1583377488,1583377497,1583377518,1583379288,1583378217,2711d1e8cbac688c12d30076d4efde63,b98b4cedf60984a2de1db1c5f78a9819
100166169,1,2100076367950415535,正常天气,121.558064,39.158081,121.555724,39.158731,1583377631,1583377654,1583377697,1583379431,1583378194,2711d1e8cbac688c12d30076d4efde63,b98b4cedf60984a2de1db1c5f78a9819
100166169,1,2100076369223911087,正常天气,121.558064,39.158081,121.555724,39.158731,1583377805,1583377811,1583377817,1583379605,1583378351,2711d1e8cbac688c12d30076d4efde63,b98b4cedf60984a2de1db1c5f78a9819
100166169,3,2100076397843351539,正常天气,121.552837,39.158678,121.557404,39.147311,1583389351,1583389352,1583389454,1583391751,1583390312,9f84ddeb2ea4a0ddb9f1be1c6f244b03,e0985d003854e691b0462dc8f7f125a4
100166169,3,2100076396008867743,正常天气,121.557926,39.157194,121.557054,39.152441,1583389474,1583389475,1583389515,1583393614,1583392175,47d5f977f6b2fff637945dd101ec9256,61054d43716ee9749eb2d2217f28aa37
100166169,3,2100076397365528221,正常天气,121.562688,39.153285,121.554184,39.153901,1583390495,1583390496,1583390594,1583392535,1583391756,257bf31e31fe015f2721eb45791e2171,3c87ec066c9daeae13b87025fb83baff
100166169,5,2100076417544881864,正常天气,121.55864,39.153894,121.553254,39.151071,1583401581,1583401582,1583401635,1583403861,1583402482,3c216d219b98d2a8a378e2e46bf0eb71,ff5cdc66be5db986023f82e69d8cc1b6
100166169,5,2100076418493843079,正常天气,121.558242,39.158033,121.553414,39.151121,1583401627,1583401630,1583401635,1583403607,1583402410,3c216d219b98d2a8a378e2e46bf0eb71,68c53ffad29c5ae761a33cb8b518f1e6
100166169,5,2100076421000037781,正常天气,121.562434,39.152721,121.564334,39.143671,1583402320,1583402325,1583402535,1583405800,1583403945,d7eb309dd46a35b7d7091e21210ece8e,54ee5cc51b32377d69b29a99c5ed7784
100166169,5,2100076418304968085,正常天气,121.562434,39.152721,121.564594,39.143861,1583402326,1583402331,1583402535,1583405806,1583403951,dbb422937d7ff56e049d61da730b3e11,54ee5cc51b32377d69b29a99c5ed7784
100170616,1,2100076360728938109,正常天气,121.472405,39.19925,121.487164,39.189231,1583374735,1583374737,1583375774,1583379000,1583376237,643c25e4b9585bc9788ecc544aad6548,503dc62baccd18e725f3ce11b4870a0c
100170616,1,2100076362902144927,正常天气,121.472617,39.199217,121.485474,39.185361,1583376136,1583376737,1583376795,1583379256,1583377756,9e167d00fd858a70385a95b7c1dbb390,64cf0ecac2051c398c170b4c78d9a334
100170616,1,2100076361589720248,正常天气,121.481117,39.195842,121.482454,39.190961,1583376656,1583376657,1583376674,1583378456,1583377557,0bbd7f5b5244ad15a4f8821b97d1b6bd,fc4a3fb58f83559ac96264ae3841777f
100177162,1,2100076374405285588,正常天气,121.616304,39.113691,121.613494,39.111561,1583379472,1583379473,1583379645,1583381572,1583380913,0bf8f6d7a1096f8f5df3317ef4a95f61,5501945757e161d08bc157a64d72a176
100177162,1,2100076374558770684,正常天气,121.618217,39.111098,121.612554,39.112531,1583379509,1583379510,1583379645,1583382149,1583380410,33ef701c8059391708f1c3ddbe9f1f81,bd2b5c5c2ad847d018e8442ab295655a
100177162,1,2100076377816532476,正常天气,121.618217,39.111098,121.614344,39.115631,1583379934,1583379935,1583379946,1583382634,1583381135,dcceb7051cffe114a0be6fcffbc1719d,bd2b5c5c2ad847d018e8442ab295655a
100177162,1,2100076378809402939,正常天气,121.609292,39.11879,121.608654,39.111471,1583380331,1583380332,1583380486,1583382851,1583382132,b3beaf85ed0aa81078af6e831c120c59,18a1761d026a9ce93c12383161d39f76
100177162,1,2100076378513769861,正常天气,121.610704,39.118791,121.613504,39.111641,1583380433,1583380435,1583380485,1583382593,1583381092,0bf8f6d7a1096f8f5df3317ef4a95f61,39033a9ac9e58b95fe4d18a01f399715
100177162,1,2100076379494188983,正常天气,121.610947,39.119093,121.605944,39.111471,1583380548,1583380549,1583380606,1583384149,1583381809,6ca9acddbcb896200cbc8ed5e43f875d,ab092a95039f94031200cdf6fce925c6
10021791,3,2100076380297921833,正常天气,121.44255,39.210245,121.462234,39.222641,1583380967,1583380968,1583380975,1583385287,1583381868,22cce15466c4f2f1cd3783babca2fcd4,f6febb1d6b8765f48a04c1d0db307239
10021791,3,2100076380926117687,正常天气,121.44736,39.211273,121.452524,39.217661,1583381086,1583381088,1583381097,1583382886,1583381808,216815053cc30a13626b31036b5966ce,c84185c15535df58a517756d9f4cb544
10021791,3,2100076382377444501,正常天气,121.446604,39.210091,121.463264,39.219521,1583381156,1583381157,1583381216,1583383616,1583382057,d92bf98fb23cc8d2405fded8fa4f8746,724cb98f99760fa62c34bb6b103129e7
10021791,3,2100076381269460969,正常天气,121.447511,39.21189,121.462264,39.222591,1583381177,1583381181,1583381216,1583384957,1583382261,22cce15466c4f2f1cd3783babca2fcd4,a5143077e06935e7dcc18d68b5e5916d
10021791,3,2100076383321064597,正常天气,121.446604,39.210091,121.463264,39.219521,1583381260,1583381261,1583381275,1583383720,1583382281,d92bf98fb23cc8d2405fded8fa4f8746,724cb98f99760fa62c34bb6b103129e7
10021791,3,2100076383495554197,正常天气,121.446604,39.210091,121.466434,39.219791,1583381690,1583381691,1583381695,1583384150,1583382651,e3294f46125e5a4294774f12f8f886f5,724cb98f99760fa62c34bb6b103129e7
10021791,7,2100076426394568131,正常天气,121.447116,39.210352,121.463614,39.224811,1583404795,1583404796,1583404854,1583407015,1583405876,07f738cc47a091f0be556195ddfc767c,215b931844ff0a296cbeca539067babf
10021791,7,2100076427277534271,正常天气,121.447826,39.214208,121.468704,39.230111,1583404818,1583405119,1583405154,1583407878,1583405898,61d6d0eeff6a44cf7dbe913950671cc1,d134daeda2600cdb0d9114ccfc511c26
10021791,7,2100076426745251205,正常天气,121.446917,39.210012,121.451934,39.221471,1583404884,1583404886,1583404914,1583406804,1583405606,0164eb9d6e3315a93f88a77b36bc4a66,481393d0db6ec38a9114882bfb944eb5
10021791,7,2100076424871544197,正常天气,121.446917,39.210012,121.468384,39.228491,1583405145,1583405147,1583405154,1583408025,1583405867,efdd5327c3698aed955ed4acec4810a4,481393d0db6ec38a9114882bfb944eb5
100240426,3,2100076422959204076,正常天气,121.435057,38.948705,121.442014,38.956501,1583403180,1583403183,1583403540,1583405280,1583403903,0cabe1b58b86d81b363683dd615b2086,72fae0d995022c82f3d413028ab43ff2
100240426,3,2100076421419435644,正常天气,121.444214,38.94859,121.438334,38.953871,1583403303,1583403306,1583403540,1583405403,1583404386,71e0d5dfc8cc6496344089ef34fca9bb,1618c1b7bcddadb122be2ab28c521a53
100240426,3,2100076425982183193,正常天气,121.444984,38.951231,121.447854,38.950081,1583404124,1583404667,1583404679,1583406164,1583405384,b536289176d7584bc92bb88dc8b3b3a9,a00319766cb8077c80b80651c5841e72
100240426,3,2100076424458339964,正常天气,121.444214,38.94859,121.481894,38.965171,1583404455,1583404456,1583404499,1583407695,1583405536,c6485c969947dfef7928581ad0458db5,1618c1b7bcddadb122be2ab28c521a53
10037225,3,2100076366926153315,正常天气,121.542053,39.151073,121.538224,39.153091,1583377292,1583377294,1583378802,1583380800,1583378794,58d7ea29aaa623d53c08b0432007203c,42f1724a949a060b220da72db203cd8d
10037225,3,2100076371503187554,正常天气,121.530334,39.15489,121.541954,39.152691,1583378331,1583378332,1583378442,1583380731,1583378872,705acdfcbe3d54c3eb0b1e91218e8c50,3e6bf78585c51bb7951e45ffcee0a0c4
10037225,3,2100076369800725760,正常天气,121.540846,39.151316,121.536044,39.145881,1583378491,1583378492,1583378802,1583380291,1583379032,314308c3ef065694a5ee1d51e3992c28,c7d29a336f149fe8d299d01588370087
10037225,3,2100076372168475846,正常天气,121.538783,39.153027,121.547184,39.137541,1583378540,1583378541,1583378802,1583381360,1583379621,938c4b066556256cecd307342b7b7791,6e844f06695f14e86bdc4f796237062c
10037225,3,2100076377501631710,正常天气,121.539234,39.153929,121.540774,39.147881,1583379813,1583379842,1583379880,1583382213,1583380742,59d61dd1c5b04b01e2707cf8e006dc4a,89df8fbec9e63ff3814d4a2d7987636e
10038661,1,2100076373368144951,正常天气,121.43237,39.25127,121.447264,39.244881,1583378594,1583379074,1583380392,1583382914,1583380034,48475292be12902e02e3365090c902e4,57a52f2b77c8cb174466f5a87c3be9b6
10038661,1,2100076375714760448,正常天气,121.424694,39.245578,121.437494,39.245141,1583379314,1583379918,1583380873,1583384294,1583381654,ef1b1e2ca0e46394997d9f2a8bec7967,be4e1a27542923d7c79887675b1f0f1d
10038661,1,2100076380099708827,正常天气,121.42049,39.253781,121.452064,39.248981,1583379823,1583380426,1583380453,1583383963,1583380903,ae6b0af95bf6e3e0c5a654ef26ac2662,a77602e18da1083c232940de69d54ac0
10038661,1,2100076378373293661,正常天气,121.424583,39.246226,121.450324,39.244661,1583380390,1583380392,1583380454,1583384170,1583381832,0d2930b45ed8061f8e42323501f84b56,2770d59e5815c2fe34312a49232dcb37
10038661,1,2100076384568968797,正常天气,121.424583,39.246226,121.428974,39.246981,1583382256,1583382257,1583382311,1583384656,1583383517,15b22151c56a90adedc57ce522dd0148,2770d59e5815c2fe34312a49232dcb37
10043299,1,2100076381424715009,正常天气,121.595621,39.214057,121.592614,39.220241,1583380636,1583380642,1583380694,1583384236,1583382022,302b1e2230ed0dff6b2a8f05eeb1ed6e,79e553ba1d934333b04217ef4a8ccb5f
10043299,1,2100076379815314571,正常天气,121.594987,39.216303,121.601784,39.221151,1583380645,1583380645,1583380696,1583385325,1583382025,3e9fad66163c89bfa27ee7bd3a06d5ee,33ebc25b8039040bdf4067ad252eef92
10043299,1,2100076378917046127,正常天气,121.595274,39.216641,121.601334,39.218261,1583380653,1583380654,1583380695,1583384193,1583382754,81e8b99f7002d55ff6e2d8863bc9f7dc,9112a7e45f9676a53671166da5f08965
10043299,1,2100076380548367857,正常天气,121.595201,39.214362,121.599914,39.218901,1583380664,1583380665,1583380695,1583384444,1583382525,81e8b99f7002d55ff6e2d8863bc9f7dc,eb2b140c01ef215890a2a4b8900c8e3f
10043299,1,2100076378940278389,正常天气,121.595056,39.216518,121.596084,39.216661,1583380695,1583380696,1583380757,1583384296,1583382496,cee1701c88e3fa37e0a75dc2c8bc5c67,ec21de956fb7df895a5c609fb336a6d7
10043299,1,2100076380812019317,正常天气,121.595056,39.216518,121.594194,39.220121,1583380709,1583380710,1583380757,1583384310,1583382510,302b1e2230ed0dff6b2a8f05eeb1ed6e,ec21de956fb7df895a5c609fb336a6d7
10043299,1,2100076379927282802,正常天气,121.595601,39.216399,121.601314,39.218261,1583380962,1583380963,1583380994,1583384382,1583382943,81e8b99f7002d55ff6e2d8863bc9f7dc,b78e5d445fb4de0329e81cde7aa9a8ba
10043299,1,2100076382121231857,正常天气,121.595201,39.214362,121.599694,39.218701,1583381152,1583381153,1583381176,1583384872,1583382833,81e8b99f7002d55ff6e2d8863bc9f7dc,eb2b140c01ef215890a2a4b8900c8e3f
10043299,1,2100076383028970924,正常天气,121.595218,39.216493,121.599914,39.218901,1583381227,1583381227,1583381236,1583384407,1583382007,81e8b99f7002d55ff6e2d8863bc9f7dc,9cbeabbc55a8d189e51ead92781578fd
10063192,1,2100076374667298266,正常天气,121.479678,39.07226,121.485084,39.071861,1583379685,1583379686,1583379702,1583382625,1583381666,e74f7ed9b51f2cf9c5dc05eb3d60079a,b2c85d8d844b9d6050e01fd618439457
10063192,1,2100076375419782413,正常天气,121.479704,39.072481,121.483834,39.069831,1583380194,1583380197,1583380243,1583382954,1583381097,714b1b83ee80e8dd50a023aecdb16b4c,a977edcda5a5b058fa5da310a960e7d7
10063192,1,2100076377698239638,正常天气,121.480457,39.072797,121.487604,39.068881,1583380289,1583380293,1583380302,1583383109,1583381673,e74f7ed9b51f2cf9c5dc05eb3d60079a,7004e85d2a96b9d63a5bdd91f0cf1bf3
10063192,1,2100076378507609238,正常天气,121.480457,39.072797,121.487284,39.064781,1583380420,1583380423,1583380483,1583383300,1583381803,4b3ac6dcb72c58206682c6854fa47954,7004e85d2a96b9d63a5bdd91f0cf1bf3
10063192,1,2100076379905164984,正常天气,121.479472,39.072535,121.496174,39.062991,1583380898,1583380899,1583380962,1583384499,1583382699,06fa0fc2d6e6687030dedba03746bab0,0d09ea8efadd0afd388d217ae12be412
10063192,3,2100076415881249918,正常天气,121.483819,39.06463,121.505094,39.058321,1583401043,1583401043,1583401060,1583403563,1583401763,aae53995abb1133f76fcebf2de23ef1b,7b22b84bfcae98d151aca378c80c0ae9
10063192,3,2100076416859309182,正常天气,121.483819,39.06463,121.497454,39.059821,1583401073,1583401073,1583401120,1583403413,1583401793,1aa3d9c6ce672447e1e5d0f1b5207e85,7b22b84bfcae98d151aca378c80c0ae9
10063192,3,2100076417698301133,正常天气,121.48395,39.0646,121.502074,39.058061,1583401097,1583401099,1583401121,1583403797,1583402179,df973247a864474fbd7a079d79d919df,bb69771d5fde6210a7cba6038ae27691
10075573,1,2100076386294892091,正常天气,121.552768,39.139541,121.561664,39.137211,1583382442,1583382445,1583382545,1583385562,1583384185,af28e3af04008963774079f832507e37,25bb2a560c2f3d40bae08020fc3ea90b
10075573,1,2100076385448429340,正常天气,121.552687,39.139692,121.572164,39.136551,1583382720,1583382721,1583382725,1583386140,1583383986,44d582fdd6d62ecf0eaa4fa3bb7f2c55,63c290847a6fa5e5b6a731fae91372fa
10075573,1,2100076386495693860,正常天气,121.553004,39.13947,121.569754,39.137241,1583382905,1583382905,1583382965,1583385725,1583383985,6d0421808c15db0548e76691f83328b3,ea8f5fe0737a84cbad27af554e0c4a67
100799026,1,2100076382548231418,正常天气,121.5947,39.205391,121.597944,39.200551,1583382126,1583382141,1583382190,1583384946,1583383401,d80278bfcfae5a810200a2ea88ecb398,b8a458fc2657ef81aab0890a9435ed01
100799026,1,2100076385592903377,正常天气,121.597351,39.207709,121.598624,39.207621,1583382131,1583382131,1583382191,1583384951,1583383571,aaef25bc281752fd8af37a8836dc362c,650a2124ad618688a8bf9a8e2853e286
100799026,1,2100076387972417132,正常天气,121.592808,39.20266,121.597384,39.200901,1583383339,1583383339,1583383387,1583385859,1583384539,d80278bfcfae5a810200a2ea88ecb398,37f9a9fac528761589a5743049958aaa
100799026,1,2100076388438869391,正常天气,121.593345,39.204453,121.571604,39.201851,1583384155,1583384158,1583384167,1583387155,1583385238,bb93b5ce090866efc2bba0436b3659a5,08d351b91b1079d7bbe20fcfd2cfb781
